,category_id,parent_id,name,link_url
1071,752,1014.0,Наборы для чистки бассейнов,http://e96.ru/garden_cottage/pools/nabory_dlya_chistki_basseynov
1072,244,1251.0,Безмены,http://e96.ru/kitchen_appliance/goods/bezmeny
1073,303,1245.0,Товары по уходу за кухонной техникой,http://e96.ru/kitchen_appliance/large/uhod_za_kuhonnoy_tehnikoy
1074,1114,81.0,Устройства защиты электропитания,http://e96.ru/computers/power_protection_devices
1075,134,1009.0,Газонокосилки,http://e96.ru/garden_cottage/lawn_care/gazonokosilki
1076,1900,1570.0,Ванная IKEA,http://e96.ru/ikea/vannaya_ikea
1077,22,1208.0,Бритвы,http://e96.ru/household_appliances/shaving/britvy
1078,1242,1190.0,Оконные кондиционеры,http://e96.ru/climat/split_systems/okonnye_kondicionery
1079,797,1112.0,Тонер для картриджа,http://e96.ru/computers/office_equipment_and_supplies/toner_dlya_kartridja
1080,924,1085.0,Строительные наушники,http://e96.ru/tools/personal_protective_equipment/stroitelnye_naushniki
1081,405,1113.0,USB-хабы,http://e96.ru/computers/accessories/usb_khaby
1082,130,1075.0,Дрели,http://e96.ru/tools/drills/drely
1083,1304,1088.0,Пирометры,http://e96.ru/tools/measuring_tools/pirometry
1084,1009,1007.0,Уход за газоном,http://e96.ru/garden_cottage/lawn_care
1085,186,1246.0,Вафельницы,http://e96.ru/kitchen_appliance/small/vafelnicy
1086,1391,1388.0,Фотообои,http://e96.ru/finishes/wallpaper/fotooboi
1087,112,1118.0,USB-модемы,http://e96.ru/computers/network_equipment/usb_modemy
1088,539,1047.0,Игрушечная бытовая техника,http://e96.ru/kids/pretend_play/igrushechnaja_bytovaja_tekhnika
1089,1271,1136.0,Среднечастотная автоакустика,http://e96.ru/avto/autosound/srednechastotnaya_avtoakustika
1090,1502,,Зоотовары,http://e96.ru/zootovary
1091,669,1153.0,Лампы для проекторов,http://e96.ru/audio_video/projectors/lampy_dlya_proektorov
1092,1198,16.0,Пылесосы и роботы-пылесосы,http://e96.ru/household_appliances/cleaners
1093,1464,1108.0,Клавиатуры для ноутбуков,http://e96.ru/computers/laptops/klaviatury_dlya_noutbukov
1094,365,1045.0,Машинки,http://e96.ru/kids/toy_trucks/mashinki
1095,232,1136.0,Автомобильные антенны,http://e96.ru/avto/autosound/avtomobilnye_antenny
1096,1459,1203.0,Карты путешественника,http://e96.ru/household_appliances/presents/karta_puteshestvennika
1097,212,1180.0,Обезжелезиватели,http://e96.ru/sanitary_engineering/water_supply/obezjelezivateli
1098,707,1000.0,Дорожные сумки,http://e96.ru/tourism/backpacks_and_bags/dorojnie_sumki
1099,961,110.0,Струбцины для фототехники,http://e96.ru/foto/tripods/strubciny_dlja_fototehniki
1100,871,683.0,Хоккей,http://e96.ru/sporting_goods/hockey
1101,125,1198.0,Фильтры для пылесосов,http://e96.ru/household_appliances/cleaners/filtry_dlja_pylesosov
1102,812,1037.0,Спальные мешки для детей,http://e96.ru/kids/goods_for_newborns/spalnye_meshki_dlya_detey
1103,1062,1015.0,Зонты от солнца,http://e96.ru/garden_cottage/furniture_for_garden/zonty_ot_solnca
1104,422,1176.0,Бачки для унитазов,http://e96.ru/sanitary_engineering/sanfayans/bachki_dlja_unitazov
1105,1331,1348.0,Тумбы для детской,http://e96.ru/furniture/kids_room/tumby_dlya_detskoy
1106,713,1000.0,Рюкзаки,http://e96.ru/tourism/backpacks_and_bags/ryukzaki
1107,317,1043.0,Конструкторы,http://e96.ru/kids/educational_games/konstruktory
1108,25,1246.0,Микроволновые печи,http://e96.ru/kitchen_appliance/small/mikrovolnovye_pechi
1109,1342,,Мебель,http://e96.ru/furniture
1110,1470,1311.0,Переходные рамки,http://e96.ru/avto/auto_parts/perehodnye_ramki
1111,524,1045.0,Железные дороги,http://e96.ru/kids/toy_trucks/zheleznye_dorogi
1112,177,1002.0,Радиостанции,http://e96.ru/tourism/travel_gear/racii_i_radiostancii
1113,321,1113.0,Процессоры,http://e96.ru/computers/accessories/processory
1114,894,684.0,Грифы,http://e96.ru/sporting_goods/weightlifting/grifi
1115,607,1037.0,Переноски для новорожденных,http://e96.ru/kids/goods_for_newborns/perenoski_dlja_novorozhdennykh
1116,559,1038.0,Игровые комплексы,http://e96.ru/kids/baby_complexes/igrovye_kompleksy
1117,3,1158.0,Телевизоры,http://e96.ru/audio_video/tv/televizory
1118,136,1156.0,Радиоприемники,http://e96.ru/audio_video/audio/radiopriemniki
1119,1805,1343.0,Зеркала для прихожей,http://e96.ru/furniture/hallway/zerkala_dlya_prihojey
1120,447,1179.0,Двойные держатели для ванных принадлежностей,http://e96.ru/sanitary_engineering/bathroom_accessories/dvoinie_derzhateli
1121,144,1246.0,Блинницы,http://e96.ru/kitchen_appliance/small/blinnicy
1122,717,685.0,Министадионы,http://e96.ru/sporting_goods/trainers/ministadiony
1123,39,,Авто и мото,http://e96.ru/avto
1124,420,1172.0,Экраны для ванн,http://e96.ru/sanitary_engineering/baths/ehkrany
1125,1427,1104.0,Усилители сигнала сотовой связи,http://e96.ru/phones/cell_phones/usiliteli_signala_sotovoy_svyazi
1126,1327,1345.0,Пуфы,http://e96.ru/furniture/living_room/pufy
1127,859,839.0,Волейбольные мячи,http://e96.ru/sporting_goods/volleyball/voleybolnye_myachi
1128,589,1251.0,Кухонные принадлежности,http://e96.ru/kitchen_appliance/goods/kukhonnye_prinadlezhnosti
1129,1209,16.0,Зубные щетки,http://e96.ru/household_appliances/toothbrushes
1130,855,685.0,Турники,http://e96.ru/sporting_goods/trainers/turniki
1131,401,1037.0,Подгузники,http://e96.ru/kids/goods_for_newborns/podguzniki
1132,1276,1088.0,Аксессуары для измерительного оборудования,http://e96.ru/tools/measuring_tools/aksessuary_dlya_izmeritelnogo_oborudovaniya
1133,92,1117.0,Карты памяти,http://e96.ru/computers/recording_media/karty_pamyati
1134,1336,1203.0,Кальяны,http://e96.ru/household_appliances/presents/kalyany
1135,1214,16.0,Купоны и сертификаты,http://e96.ru/household_appliances/coupons
1136,143,1108.0,Адаптеры питания для ноутбуков,http://e96.ru/computers/laptops/adaptery_pitaniya_dlya_noutbukov
1137,886,806.0,Обручи,http://e96.ru/sporting_goods/gym_and_aerobics/obruchi
1138,1245,24.0,Крупная техника,http://e96.ru/kitchen_appliance/large
1139,631,1137.0,Брелоки для сигнализаций,http://e96.ru/avto/alarm/breloki_signalizacij
1140,1328,1384.0,Ламинат,http://e96.ru/finishes/flooring/laminat
1141,801,1194.0,Трубы для дымохода,http://e96.ru/climat/chimneys/truby_dlya_dymohoda
1142,1413,1203.0,Визитницы,http://e96.ru/household_appliances/presents/vizitnicy
1143,1091,129.0,Уборка строительного помещения,http://e96.ru/tools/building_facilities
1144,755,1006.0,Электрические насосы,http://e96.ru/tourism/pumps_for_inflatable_products/elektricheskie_nasosy
1145,719,1036.0,Детские мягкие кресла,http://e96.ru/kids/furniture_and_accessories/detskie_mjagkie_kresla
1146,1246,24.0,Мелкая техника,http://e96.ru/kitchen_appliance/small
1147,57,1199.0,Швейные машины,http://e96.ru/household_appliances/sewing/shvejjnye_mashiny
1148,888,1249.0,"Бокалы, стаканы, рюмки",http://e96.ru/kitchen_appliance/crockery/bokaly_stakany_ryumki
1149,942,48.0,Рамки для фотографий,http://e96.ru/foto/photo_frames
1150,912,1201.0,Розетки,http://e96.ru/household_appliances/electrics/rozetki
1151,1425,1104.0,Тачскрины,http://e96.ru/phones/cell_phones/tachskriny
1152,1233,1200.0,Подсветка для картин,http://e96.ru/household_appliances/lighting/podsvetka_dlya_kartin
1153,1306,1088.0,Детекторы металла (проводки),http://e96.ru/tools/measuring_tools/detektory_provodky
1154,171,1142.0,Видеорегистраторы,http://e96.ru/avto/auto_electronics/videoregistradory
1155,515,1085.0,Рукавицы и перчатки,http://e96.ru/tools/personal_protective_equipment/rukavicy_i_perchatki
1156,1592,1591.0,Аквариумы,http://e96.ru/zootovary/akvariumistika/akvariumy
1157,1247,24.0,Кухонные грили,http://e96.ru/kitchen_appliance/kitchen_grills
1158,1195,1182.0,Приборы для измерения климата,http://e96.ru/climat/measuring_climate
1159,585,1249.0,Столовые приборы,http://e96.ru/kitchen_appliance/crockery/stolovye_pribory
1160,1160,1.0,Видео и экшн камеры,http://e96.ru/audio_video/cameras
1161,1477,1110.0,Шлемы виртуальной реальности,http://e96.ru/computers/pc/shlemy_virtualnoy_realnosti
1162,140,1153.0,Мультимедиа проекторы,http://e96.ru/audio_video/projectors/proektory
1163,673,1041.0,Солдатики,http://e96.ru/kids/toys/soldatiki
1164,769,683.0,Единоборства,http://e96.ru/sporting_goods/martial_arts
1165,1432,1345.0,Шторы,http://e96.ru/furniture/living_room/shtory
1166,456,1179.0,Дозаторы для жидкого мыла,http://e96.ru/sanitary_engineering/bathroom_accessories/dozatory_dlja_zhidkogo_myla
1167,569,1171.0,Подводка для воды,http://e96.ru/sanitary_engineering/faucets/podvodka
1168,1396,1093.0,Аксессуары для сварочных аппаратов,http://e96.ru/tools/power_equipment/aksessuary_dlya_svarochnyh_apparatov
1169,1581,1577.0,Зеркала IKEA,http://e96.ru/ikea/spalnya_ikea/zerkala_ikea
1170,1395,1389.0,Мозаика,http://e96.ru/finishes/ceramic_tiles/mozaika
1171,181,1115.0,Веб-камеры,http://e96.ru/computers/multimedia/veb_kamery
1172,1469,1002.0,Тангенты для раций,http://e96.ru/tourism/travel_gear/tangenti_dlya_raciy
1173,200,1112.0,Сканеры,http://e96.ru/computers/office_equipment_and_supplies/skanery
1174,146,1081.0,Электрорубанки,http://e96.ru/tools/jigsaw_and_planers/elektrorubanki
1175,594,1189.0,Радиаторы отопления,http://e96.ru/climat/heating/radiatory
1176,1508,1503.0,Когтеточки,http://e96.ru/tovary_dlja_koshek/kogtetochki
1177,715,685.0,Вибротренажеры,http://e96.ru/sporting_goods/trainers/vibrotrenajery
1178,701,1002.0,Ножи туристические,http://e96.ru/tourism/travel_gear/noji_turisticheskie
1179,1105,73.0,Телефоны для дома и офиса,http://e96.ru/phones/telephones_for_home_and_office
1180,1350,1346.0,Табуреты,http://e96.ru/furniture/kitchen/tabureti_dlya_kuhni
1181,1550,1142.0,GPS трекеры,http://e96.ru/avto/auto_electronics/gps_trekery
1182,1410,110.0,Штанги для фототехники,http://e96.ru/foto/tripods/shtangi_dlya_fototehniki
1183,1112,81.0,Оргтехника и расходные материалы,http://e96.ru/computers/office_equipment_and_supplies
1184,90,1112.0,Принтеры,http://e96.ru/computers/office_equipment_and_supplies/printery
1185,932,1086.0,Гвоздодеры,http://e96.ru/tools/hand_tools/gvozdodery
1186,218,1249.0,Сковороды,http://e96.ru/kitchen_appliance/crockery/skovorody
1187,1229,1200.0,Споты,http://e96.ru/household_appliances/lighting/spoty
1188,433,1176.0,Крепеж для монтажа санфаянса,http://e96.ru/sanitary_engineering/sanfayans/krepej_dlya_sanfayansa
1189,495,1083.0,Компрессоры,http://e96.ru/tools/pneumotool/kompressory
1190,1284,1344.0,Комоды,http://e96.ru/furniture/bedroom/komody
1191,654,1160.0,Аккумуляторы для видеокамер,http://e96.ru/audio_video/cameras/akkumulyatory_dlya_videokamer
1192,1408,1104.0,Дисплеи,http://e96.ru/phones/cell_phones/displei
1193,1361,1347.0,Стеллажи для офиса,http://e96.ru/furniture/office/stellaji_dlya_ofisa
1194,939,1086.0,Напильники,http://e96.ru/tools/hand_tools/napilniki
1195,485,1142.0,Инверторы,http://e96.ru/avto/auto_electronics/invertory
1196,71,70.0,Подарочные сертификаты интернет-магазина e96.ru,http://e96.ru/podarochnye_sertifikaty/sert
1197,94,1106.0,Аккумуляторы для сотовых телефонов,http://e96.ru/phones/chargers_and_batteries_for_phones/akkumuljatory
1198,1079,129.0,Шлифовальное оборудование,http://e96.ru/tools/grinding_equipment
1199,1067,1010.0,Поливочные шланги,http://e96.ru/garden_cottage/watering_equipment/polivichnie_shlangi
1200,1027,1003.0,Туристические кружки,http://e96.ru/tourism/utensils_for_tourism/turisticheskie_krujki
1201,78,1246.0,Хлебопечки,http://e96.ru/kitchen_appliance/small/hlebopechi
1202,941,1204.0,Ведра для дома,http://e96.ru/household_appliances/homeware/vedra_dlya_doma
1203,1189,1182.0,Отопление,http://e96.ru/climat/heating
1204,1237,1192.0,Термокабель для обогрева труб,http://e96.ru/climat/warm_floor/termokabel_dlya_obogreva_trub
1205,535,1041.0,Детские музыкальные инструменты,http://e96.ru/kids/toys/detskie_muzykal_nye_instrumenty
1206,204,1016.0,Культиваторы,http://e96.ru/garden_cottage/cultivators/kultivatory
1207,570,1143.0,Домкраты,http://e96.ru/avto/auto_accessories/domkraty
1208,203,1017.0,Мотопомпы,http://e96.ru/garden_cottage/plumbing_for_garden/motopompy
1209,1454,1203.0,Пьяные рулетки,http://e96.ru/household_appliances/presents/pyanye_ruletki
1210,1731,1251.0,Выдвижные мусорные системы,http://e96.ru/kitchen_appliance/goods/vydvijnye_musornye_sistemy
1211,1110,81.0,Персональные компьютеры,http://e96.ru/computers/pc
1212,169,1142.0,Бортовые компьютеры,http://e96.ru/avto/auto_electronics/bortovye_kompjutery
1213,38,1248.0,Кофемолки,http://e96.ru/kitchen_appliance/tea_and_coffee/kofemolki
1214,1219,1197.0,Паровые швабры,http://e96.ru/household_appliances/steamers/parovye_shvabry
1215,1388,1384.0,Обои,http://e96.ru/finishes/wallpaper
1216,1086,129.0,Ручной инструмент,http://e96.ru/tools/hand_tools
1217,1228,1200.0,Светильники,http://e96.ru/household_appliances/lighting/svetilniki
1218,1095,1075.0,Электроотвертки,http://e96.ru/tools/drills/elektro_otvertky
1219,1010,1007.0,Поливочное оборудование,http://e96.ru/garden_cottage/watering_equipment
1220,976,1345.0,Диваны,http://e96.ru/furniture/living_room/divany
1221,1303,1088.0,Мультиметры,http://e96.ru/tools/measuring_tools/multimetry
1222,523,1045.0,Автотреки,http://e96.ru/kids/toy_trucks/avtotreki
1223,5,1156.0,Home theatres,http://e96.ru/audio_video/audio/domashnie_kinoteatry
1224,1496,1514.0,Туалетная вода для женщин,http://e96.ru/parfjumerija/tualetnaja_voda_dlja_zhenshhin
1225,510,1036.0,Манежи,http://e96.ru/kids/furniture_and_accessories/maneji
1226,264,1002.0,Фонари,http://e96.ru/tourism/travel_gear/fonari
1227,1179,206.0,Принадлежности для ванной комнаты,http://e96.ru/sanitary_engineering/bathroom_accessories
1228,1050,1009.0,Триммеры,http://e96.ru/garden_cottage/lawn_care/trimmeri
1229,1296,1143.0,Автомобильные подкрылки,http://e96.ru/avto/auto_accessories/avtomobilnye_podkrylki
1230,963,110.0,Триподы,http://e96.ru/foto/tripods/tripodi
1231,1583,1577.0,Прикроватные тумбы IKEA,http://e96.ru/ikea/spalnya_ikea/prikrovatnye_tumby
1232,733,1189.0,Комплекты для подключения радиаторов,http://e96.ru/climat/heating/podklyuchenie_radiatorov
1233,1040,304.0,Куклы и наборы для кукол,http://e96.ru/kids/dolls
1234,17,1198.0,Hoovers,http://e96.ru/household_appliances/cleaners/pylesosy
1235,201,1115.0,Компьютерные микрофоны,http://e96.ru/computers/multimedia/kompyuternye_mikrofony
1236,929,1208.0,Фотоэпиляторы,http://e96.ru/household_appliances/shaving/fotoepilyatory
1237,1077,129.0,Термопистолеты и тепловые пушки,http://e96.ru/tools/thermo_and_thermal_guns
1238,1452,1203.0,Серьги и кольца,http://e96.ru/household_appliances/presents/kolca
1239,785,778.0,Ракетки для настольного тенниса,http://e96.ru/sporting_goods/ping_pong/raketki_dlya_nastolnogo_tennisa
1240,872,871.0,Хоккейные коньки,http://e96.ru/sporting_goods/hockey/hokkeynye_konki
1241,834,793.0,Стрелы для лука,http://e96.ru/sporting_goods/bows_crossbows_slingshots/strely_dlya_luka
1242,275,1084.0,Строительные удлинители,http://e96.ru/tools/fixtures_and_equipment/stroitelnye_udliniteli
1243,1313,1343.0,Вешалки,http://e96.ru/furniture/hallway/veshalki
1244,992,990.0,Медали,http://e96.ru/sporting_goods/sports_awards/medaly
1245,1417,1002.0,Металлоискатели,http://e96.ru/tourism/travel_gear/metalloiskateli
1246,892,769.0,Кимоно,http://e96.ru/sporting_goods/martial_arts/kimono
1247,805,802.0,Дротики для дартса,http://e96.ru/sporting_goods/darts/drotiki_dlya_dartsa
1248,513,1171.0,Душевые шланги,http://e96.ru/sanitary_engineering/faucets/dushevye_shlangi
1249,309,1370.0,Настенные часы,http://e96.ru/household_appliances/watch/nastennye_chasy
1250,270,46.0,Средства для чистки варочных поверхностей,http://e96.ru/built_in/sredstva_dlja_chistki_varochnykh_poverkhnostejj
1251,1137,39.0,Сигнализации,http://e96.ru/avto/alarm
1252,1462,1203.0,Держатели для ключей,http://e96.ru/household_appliances/presents/derjateli_dlya_klyuchey
1253,281,1142.0,Автомобильные держатели,http://e96.ru/avto/auto_electronics/avtomobilnye_derjateli
1254,993,1175.0,Полотенца,http://e96.ru/furniture/bathroom/polotenca
1255,1434,1143.0,Комплекты подключения ресивера,http://e96.ru/avto/auto_accessories/komplekty_podklyucheniya_resivera
1256,751,1006.0,Механические насосы,http://e96.ru/tourism/pumps_for_inflatable_products/mehanicheskie_nasosy
1257,479,1076.0,Долота для перфораторов и отбойных молотков,http://e96.ru/tools/hammers/dolota
1258,1883,1093.0,Паяльники для труб,http://e96.ru/tools/power_equipment/payalniki_dlya_trub
1259,800,1194.0,Трубы с наконечником для дымохода,http://e96.ru/climat/chimneys/truby_s_nakonechnikom
1260,937,1075.0,Зарядные устройства для электроинструмента,http://e96.ru/tools/drills/zaryadnye_ustroystva
1261,1309,1088.0,Нивелиры,http://e96.ru/tools/measuring_tools/niveliry
1262,1320,1345.0,Шкафы для гостиной,http://e96.ru/furniture/living_room/shkafy_dlya_gostinoy
1263,1463,1042.0,Линейки,http://e96.ru/kids/school_goods/lineyki
1264,958,957.0,Фотовспышки,http://e96.ru/foto/photo_light/fotovspyshki
1265,1082,129.0,Станки,http://e96.ru/tools/machine_tools
1266,765,683.0,Большой теннис,http://e96.ru/sporting_goods/tennis
1267,1051,1009.0,Роботы газонокосилки,http://e96.ru/garden_cottage/lawn_care/roboty_gazonokosilki
1268,691,689.0,Пневматические винтовки,http://e96.ru/sporting_goods/airguns/pnevmaticheskie_vintovki
1269,155,1077.0,Технические фены,http://e96.ru/tools/thermo_and_thermal_guns/tehnicheskie_feny
1270,1687,1660.0,Накладные вентиляторы,http://e96.ru/climat/ventilation/nakladnye_ventilyatory
1271,54,46.0,Встраиваемые микроволновые печи,http://e96.ru/built_in/svch_pechi
1272,1576,1571.0,Освещение IKEA,http://e96.ru/ikea/gostinaya_ikea/osveschenie_ikea
1273,588,1252.0,Наборы для фондю,http://e96.ru/kitchen_appliance/parties/fondju
1274,1416,1112.0,Ламинаторы,http://e96.ru/computers/office_equipment_and_supplies/laminatory
1275,1554,1504.0,Поводки и ошейники,http://e96.ru/zootovary/tovary_dlja_sobak/povodki_osheyniki
1276,860,1047.0,Детские карнавальные костюмы,http://e96.ru/kids/pretend_play/detskie_karnavalnye_kostyumy
1277,1116,81.0,Устройства ввода,http://e96.ru/computers/input_devices
1278,1090,1045.0,Транспорт,http://e96.ru/kids/toy_trucks/transport
1279,1308,1088.0,Теодолиты,http://e96.ru/tools/measuring_tools/teodolity
1280,716,685.0,Эллиптические тренажеры,http://e96.ru/sporting_goods/trainers/ellipticheskie_trenajery
1281,348,1009.0,Аксессуары для триммеров,http://e96.ru/garden_cottage/lawn_care/aksessuary_dlja_trimmerov
1282,131,1076.0,Перфораторы,http://e96.ru/tools/hammers/perforatory
1283,1248,24.0,Чай и кофе,http://e96.ru/kitchen_appliance/tea_and_coffee
1284,1719,1715.0,Кроватки для малышей IKEA,http://e96.ru/ikea/detskaya_ikea/krovatki_dlya_malyshey_ikea
1285,107,1198.0,Пылесборники,http://e96.ru/household_appliances/cleaners/pylesborniki
1286,627,1038.0,Канаты,http://e96.ru/kids/baby_complexes/kanaty
1287,1302,1088.0,Толщиномеры,http://e96.ru/tools/measuring_tools/tolschinomery
1288,346,1075.0,Сверла и наборы сверл,http://e96.ru/tools/drills/sverla
1289,1254,1252.0,Шоколадные фонтаны,http://e96.ru/kitchen_appliance/parties/shokoladnye_fontany
1290,908,847.0,Велосипедные перчатки,http://e96.ru/sporting_goods/cycle_racing/velosipednye_perchatki
1291,846,845.0,Автоматы для страйкбола,http://e96.ru/sporting_goods/strikeball/avtomaty_dlya_straykbola
1292,46,,Встраиваемая техника,http://e96.ru/built_in
1293,560,1037.0,Горки для купания,http://e96.ru/kids/goods_for_newborns/gorki_dlja_kupanija
1294,1002,175.0,Туристическое снаряжение,http://e96.ru/tourism/travel_gear
1295,366,1041.0,Мягкие игрушки,http://e96.ru/kids/toys/mjagkie_igrushki
1296,383,1037.0,Стерилизаторы,http://e96.ru/kids/goods_for_newborns/sterilizatory
1297,105,1117.0,Флешки,http://e96.ru/computers/recording_media/fleshki
1298,16,,Товары для дома,http://e96.ru/household_appliances
1299,151,1113.0,Оптические приводы,http://e96.ru/computers/accessories/opticheskie_privody
1300,411,1177.0,Системы инсталляции,http://e96.ru/sanitary_engineering/installation_systems/installjacii
1301,185,1114.0,Стабилизаторы напряжения,http://e96.ru/computers/power_protection_devices/stabilizatory_napryajeniya
1302,358,1198.0,Насадки для пылесосов,http://e96.ru/household_appliances/cleaners/nasadki_dlja_pylesosov
1303,1585,1577.0,Открытые системы хранения IKEA,http://e96.ru/ikea/spalnya_ikea/otkrytye_sistemy_hraneniya_ikea
1304,1235,1192.0,Инфракрасный теплый пол,http://e96.ru/climat/warm_floor/infrakrasnyy_teplyy_pol
1305,1317,1315.0,Трансмиссионные масла,http://e96.ru/avto/car_oil/transmissionnye_masla
1306,1014,1007.0,Бассейны,http://e96.ru/garden_cottage/pools
1307,989,1344.0,Матрасы,http://e96.ru/furniture/bedroom/matrasy
1308,574,1035.0,Бортики в кроватку,http://e96.ru/kids/baby_cribs/bortiki_v_krovatku
1309,705,1003.0,Котелки,http://e96.ru/tourism/utensils_for_tourism/kotelki
1310,1283,1345.0,Тумбы для гостиной,http://e96.ru/furniture/living_room/tumby_dlya_gostinoy
1311,1329,1348.0,Шкафы для детской,http://e96.ru/furniture/kids_room/shkafy_dlya_detskoy
1312,114,1111.0,Электронные книги,http://e96.ru/computers/el_books_readers/elektronnye_knigi
1313,759,1036.0,Детские настенные светильники,http://e96.ru/kids/furniture_and_accessories/detskie_nastennye_svetilniki
1314,368,1041.0,Надувные игрушки,http://e96.ru/kids/toys/naduvnye_igrushki
1315,558,1036.0,Пеленальные комоды,http://e96.ru/kids/furniture_and_accessories/pelenalnye_komody
1316,1586,1570.0,Столовая IKEA,http://e96.ru/ikea/stolovaya_ikea
1317,541,1041.0,Подвижные игры,http://e96.ru/kids/toys/podvizhnye_igry
1318,367,1040.0,Куклы,http://e96.ru/kids/dolls/kukly
1319,297,46.0,Рамки для вытяжек,http://e96.ru/built_in/ramki_dlja_vytjazhek
1320,782,779.0,Маски для плавания,http://e96.ru/sporting_goods/swimming/maski_dlya_plavaniya
1321,899,684.0,Суппорты,http://e96.ru/sporting_goods/weightlifting/supporty
1322,435,1192.0,Теплые полы,http://e96.ru/climat/warm_floor/terplye_poly
1323,867,856.0,Секундомеры,http://e96.ru/sporting_goods/measuring_devices/sekundomery
1324,770,769.0,Груши,http://e96.ru/sporting_goods/martial_arts/grushi
1325,1075,129.0,"Дрели, шуруповерты, гайковерты",http://e96.ru/tools/drills
1326,237,1211.0,Массажные ванночки для ног,http://e96.ru/household_appliances/health_and_beauty/massajnye_vannochki_dlya_nog
1327,832,779.0,Ласты,http://e96.ru/sporting_goods/swimming/lasty
